,A_adcl,B_adcl,C_adcl,D_adcl,E_adcl,A_edpl,B_edpl,C_edpl,D_edpl,E_edpl,A_mindistl,B_mindistl,C_mindistl,D_mindistl,E_mindistl,A_prichness,B_prichness,C_prichness,D_prichness,E_prichness,community,sourceSeq,seqID,organism,ncbi_tax_id,multiplicity,B_adcl_log,C_adcl_log,D_adcl_log,E_adcl_log
4127,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754,0.0,0.0,0.0,0.0,0.0244579,6.89813232422e-06,0.0610376186637,0.0196336647819,0.0687130101008,5.348828125e-06,1.0,1.0,1.0,1.0,10.0,CC11CM3,NR_104846.1,CC11CM3SCRea1a6446309a438993f2fe5dc8c2294f,Gemmiger formicilis,745368,1240,-1.2143925900276091,-1.2143925900276091,-1.2143925900276091,-1.2143925900276091
4128,9e-06,7.000000000000002e-06,0.306925,0.245826,0.218715,0.0,0.0,0.106573,0.0661154,0.0673072,8.5009765625e-06,6.9786071777300014e-06,5.23969726562e-06,6.52707519531e-06,0.00168289787532,1.0,1.0,20.0,13.0,12.0,CC11CM8,AB036761.1.1431,CC11CM8SCR172242bd84684a26822145f91c5983e1,Pseudoramibacter alactolyticus,113287,4,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
4129,6e-06,0.068897,0.13889400000000002,0.13003299999999998,0.262889,0.0953211,0.037142900000000006,0.0249714,0.0,0.0609513,5.1958984375e-06,6.19040527344e-06,8.19885253906e-06,0.130032566077,5.348828125e-06,9.0,8.0,5.0,1.0,11.0,CC11CM75,NR_113231.1,CC11CM75SCRb785723d4cd9460981a6810aedba16b4,Blautia glucerasea,536633,442,-1.1617933847915116,-1.1617933847915116,-1.1617933847915116,-1.1617933847915116
4130,0.02442,0.017356,8e-06,0.146922,0.201221,0.0090515,0.0145347,0.0,0.0244231,0.0,5.094921875e-06,6.09692382812e-06,7.59289550781e-06,9.018188476560001e-06,0.201221435517,3.0,3.0,1.0,7.0,1.0,CC11CM21,NR_112946.1,CC11CM21SCR45648cdb7dc74869bfc39c9c3461be3d,Bacteroides vulgatus,821,1261,-1.760525336534816,-1.760525336534816,-1.760525336534816,-1.760525336534816
4131,7.000000000000002e-06,0.080635,0.100056,0.066506,0.016049,0.00416757,0.111213,0.0407866,0.00140477,0.0,7.36811523437e-06,5.56275e-07,5.06828613281e-06,0.0354291276608,0.0160491817103,3.0,20.0,13.0,3.0,1.0,CC11CM3,NR_114016.1,CC11CM3SCR337fcfe1ad414ac89031ab6a89db6111,Enterococcus camelliae,453959,13,-1.093471023817868,-1.093471023817868,-1.093471023817868,-1.093471023817868
4132,0.06385,0.085333,0.128234,0.155559,0.248669,0.0126822,0.028265300000000007,0.0107532,0.0,0.0149814,5.72880249023e-06,7.76823730469e-06,8.19885253906e-06,0.155559293284,5.348828125e-06,4.0,8.0,5.0,1.0,9.0,CC11CM18,KF374935.1.1409,CC11CM18SCR935173e9a9d44138ac613bc17807c616,Blautia wexlerae,418240,378,-1.0688778964954264,-1.0688778964954264,-1.0688778964954264,-1.0688778964954264
4133,6e-06,0.068897,0.13889400000000002,0.13003299999999998,0.262889,0.0953211,0.037142900000000006,0.0249714,0.0,0.0609513,5.1958984375e-06,6.19040527344e-06,8.19885253906e-06,0.130032566077,5.348828125e-06,9.0,8.0,5.0,1.0,11.0,CC11CM65,NR_113231.1,CC11CM65SCR2b9bb21ff93a438a996fcc9fb538dff3,Blautia glucerasea,536633,4696,-1.1617933847915116,-1.1617933847915116,-1.1617933847915116,-1.1617933847915116
4134,7.000000000000002e-06,0.177225,0.264144,0.200001,0.286924,0.0,0.0196955,0.0287605,0.0194888,0.0463672,7.1891479492199995e-06,0.053426137121,6.1964721679699995e-06,0.0203323113786,5.348828125e-06,1.0,3.0,3.0,3.0,13.0,CC11CM69,KC311367.1.1475,CC11CM69SCRd56b850acc24470893045ad82e8f52da,Intestinimonas butyriciproducens,1297617,8,-0.7514725644567793,-0.7514725644567793,-0.7514725644567793,-0.7514725644567793
4135,8e-06,7.000000000000002e-06,0.265418,0.205783,0.127139,0.0,0.0,0.00562459,0.0079771,0.0,7.628265380860001e-06,6.91497802734e-06,7.918981933589999e-06,0.0298576694939,0.127139430903,1.0,1.0,5.0,5.0,1.0,CC11CM43,AY560020.1.1493,CC11CM43SCRcaec181b7b8e4aaaa617653e290777c6,Odoribacter denticanis,283169,440,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
4136,0.19412,0.097577,0.17946700000000002,0.287096,0.215959,0.054320000000000014,0.00723254,0.0627813,0.012352600000000002,0.054546400000000016,8.621875e-06,0.007473980354329998,0.0548954182647,0.052536391774900014,0.0065805806459700005,8.0,3.0,3.0,4.0,11.0,CC11CM38,AB649276.1.1495,CC11CM38SCRf1ce4564d99946d89d2bca3a63a8858b,[Clostridium] propionicum,1506577,94,-1.0106480876160997,-1.0106480876160997,-1.0106480876160997,-1.0106480876160997
4137,5e-06,0.177869,0.104898,0.114668,0.0617,0.0,0.0573731,0.053251199999999985,0.00639988,0.0,5.19592285156e-06,6.6041748046900005e-06,6.63276367187e-06,0.00257439342944,0.0616996447422,1.0,15.0,12.0,3.0,1.0,CC11CM41,AFBP01000029.162.1691,CC11CM41SCRcf3c5247ba5b441591f0088485b9171a,Parasutterella excrementihominis,762966,2326,-0.7498972949353738,-0.7498972949353738,-0.7498972949353738,-0.7498972949353738
4138,6e-06,0.068897,0.13889400000000002,0.13003299999999998,0.262889,0.0953211,0.037142900000000006,0.0249714,0.0,0.0609513,5.1958984375e-06,6.19040527344e-06,8.19885253906e-06,0.130032566077,5.348828125e-06,9.0,8.0,5.0,1.0,11.0,CC11CM90,NR_113231.1,CC11CM90SCR99c58fd40d5944ceb7dd70286bb43862,Blautia glucerasea,536633,778,-1.1617933847915116,-1.1617933847915116,-1.1617933847915116,-1.1617933847915116
4139,9e-06,9e-06,5e-06,0.30204200000000003,0.292925,0.00013136,0.000101503,0.0,0.0271219,0.0557698,5.11361694336e-06,5.36422729492e-06,5.32557678223e-06,0.0311680085762,5.348828125e-06,3.0,3.0,1.0,4.0,6.0,CC11CM55,AP012044.420887.422420,CC11CM55SCR074dbe1eb2fe4d1c8295b8d419cbe998,Oscillibacter valericigenes,459786,215,-5.0,-5.0,-5.0,-5.0
4140,9e-06,0.24023000000000005,0.280116,0.213002,0.148476,0.0,0.00868923,0.00285212,0.0172494,0.0073430000000000014,9.2216796875e-06,0.0125711563367,6.1964721679699995e-06,0.0100549199231,5.348828125e-06,1.0,5.0,3.0,3.0,5.0,CC11CM3,NR_029160.1,CC11CM3SCRdf6690fd52be4cfd98a00fe00c5d4b55,Ruminococcus callidus,40519,2207,-0.6193709508871345,-0.6193709508871345,-0.6193709508871345,-0.6193709508871345
4141,8e-06,0.056387,0.177335,0.299563,0.285071,0.000127136,0.0,0.0,0.0250907,0.0669421,5.96129150391e-06,0.0563873060319,0.177334618214,6.52707519531e-06,5.348828125e-06,2.0,1.0,1.0,5.0,13.0,CC11CM53,AY730664.1.1483,CC11CM53SCR66b632bf36574b36b57a94c4f2d94f09,Flavonifractor plautii,292800,70,-1.2488133089294233,-1.2488133089294233,-1.2488133089294233,-1.2488133089294233
4142,6e-06,0.216243,0.192061,0.057908,0.114685,0.0,0.00329004,0.0,0.0190846,0.0511368,5.95779418945e-06,7.77346191406e-06,0.192060524006,6.52707519531e-06,5.03215332031e-06,1.0,5.0,1.0,7.0,11.0,CC11CM45,NR_117556.1,CC11CM45SCRdca8ed22a6b2417aa0ef095e5e375b99,Peptoniphilus coxii,755172,1,-0.6650559338194093,-0.6650559338194093,-0.6650559338194093,-0.6650559338194093
4143,7.000000000000002e-06,0.063375,0.088911,0.060495000000000014,0.241181,5.320350000000001e-05,0.105006,0.00215769,0.0228796,0.0,6.58637695312e-06,7.3731201171899994e-06,0.00118900449626,0.0272256977865,0.241180536491,2.0,4.0,3.0,3.0,1.0,CC11CM42,AB214328.1.1484,CC11CM42SCRadf63ef45c704d0b978330f3787db032,Bacteroides intestinalis,329854,1520,-1.1980751749397822,-1.1980751749397822,-1.1980751749397822,-1.1980751749397822
4144,0.044811,0.040255,0.024116,0.294063,0.26356,0.00708958,0.00122065,0.0,0.5362399999999999,0.0604297,9.04388671875e-06,5.56275e-07,0.0241157692252,6.52707519531e-06,5.348828125e-06,3.0,11.0,1.0,20.0,13.0,CC11CM18,ACDC03000040.49.1542,CC11CM18SCReafc0e8d659e4c65a9aef9e80862c577,Fusobacterium periodonticum,469599,345,-1.3951693805708438,-1.3951693805708438,-1.3951693805708438,-1.3951693805708438
4145,7.000000000000002e-06,0.066722,0.070174,0.10101,0.07976799999999999,4.5830200000000014e-05,0.0131826,7.51329e-06,0.0316885,0.0186853,5.7291687011699995e-06,8.56164550781e-06,5.8648376464800014e-06,5.801342773440001e-06,5.03215332031e-06,2.0,7.0,3.0,18.0,7.0,CC11CM7,X82500.1.1504,CC11CM7SCR2807e50fbdb349dead1367770de9eddb,Dialister pneumosintes,39950,96,-1.175724435179743,-1.175724435179743,-1.175724435179743,-1.175724435179743
4146,9e-06,8e-06,6e-06,0.065152,8e-06,0.0,0.0,0.0,0.0330136,0.0,9.46661376953e-06,8.12194824219e-06,5.63806152344e-06,5.5433227539099995e-06,8.00920667079e-06,1.0,1.0,1.0,9.0,1.0,CC11CM3,HQ428099.1.1438,CC11CM3SCR2dc530d9a59d42fc888602a2856fd84b,Turicibacter sanguinis,154288,140,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
4147,9e-06,8e-06,0.06643500000000001,0.180515,0.254178,0.0,0.0,0.00711485,0.0,0.0643395,8.73999023437e-06,7.534057617189999e-06,5.677734375e-06,0.18051467054900006,5.348828125e-06,1.0,1.0,6.0,1.0,11.0,CC11CM62,NR_133762.1,CC11CM62SCR8a9a1ebaa87d45f6be40882d31a9a040,Hungatella effluvii,1096246,5,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
4148,6e-06,7.000000000000002e-06,0.093275,0.127625,0.240097,0.0,0.0,0.00327854,0.028401099999999995,0.0,6.46815185547e-06,6.55944824219e-06,0.00258775664231,0.0283341558572,0.240097299526,1.0,1.0,3.0,3.0,1.0,CC11CM96,NR_112933.1,CC11CM96SCR2037ef38c2854cdd818665a9fbf18f00,Bacteroides cellulosilyticus,246787,96,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
4149,1e-05,8e-06,0.113798,0.24852800000000005,0.27534200000000003,0.0,0.0,0.0,0.349093,0.07251410000000001,9.956335449219999e-06,7.89691162109e-06,0.11379829708,5.57038574219e-06,5.348828125e-06,1.0,1.0,1.0,20.0,17.0,CC11CM39,NR_113384.1,CC11CM39SCR34a83bd86b1e475ba7b52e7060137f43,Fusobacterium varium,856,275,-5.045757490560675,-5.045757490560675,-5.045757490560675,-5.045757490560675
4150,6e-06,6e-06,0.126958,0.266426,0.047586,0.0,0.0,0.0,0.108901,0.00151788,6.16717529297e-06,5.52595214844e-06,0.126957628289,5.9995239257800015e-06,5.03215332031e-06,1.0,1.0,1.0,13.0,3.0,CC11CM10,AB971812.1.1488,CC11CM10SCR58ce8f42cfb44b8ea91109c41005c552,Peptoniphilus lacrimalis,33031,4,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
4151,6e-06,7.000000000000002e-06,0.01296,0.15791,0.19127,0.0007656000000000001,0.0,0.0,0.0132268,0.0,5.8589050293e-06,7.1041870117199984e-06,0.012960166380200002,0.00593386880913,0.191269965865,3.0,1.0,1.0,6.0,1.0,CC11CM36,EU136696.1.1944,CC11CM36SCR66bdf87b2e7d4b72ad699a0f325efefc,Bacteroides massiliensis,204516,872,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
4152,0.052044000000000014,0.044028,0.188986,0.08975599999999999,0.079685,0.00967907,0.0013390999999999998,0.00354977,0.07964550000000001,0.121445,6.6529296875e-06,0.0440280603752,0.00845724745051,5.9995239257800015e-06,8.12546386719e-06,8.0,2.0,4.0,14.0,13.0,CC11CM86,AB971803.1.1528,CC11CM86SCRbd16f0d8e18a427cbe4fe563950e49fc,Megasphaera cerevisiae,39029,12,-1.3562611782564356,-1.3562611782564356,-1.3562611782564356,-1.3562611782564356
4153,6e-06,9e-06,0.030754000000000007,0.260571,0.125476,0.0178472,0.0,0.0257064,0.0280244,0.0151227,5.80264282227e-06,9.10568237305e-06,7.62606201172e-06,0.00378246232315,5.42806396484e-06,3.0,1.0,3.0,5.0,7.0,CC11CM42,AB701323.1.1480,CC11CM42SCRa5a252e4bc654ebb9f2520d533129622,Ruminiclostridium,1508657,364,-5.0,-5.0,-5.0,-5.0
4154,1e-06,1e-06,5e-06,0.017242,0.05632300000000001,0.0818421,0.08511569999999999,0.0527354,0.0,0.00440361,5.645649999999999e-07,5.56275e-07,5.1964e-07,0.017242159341500002,7.419555664060001e-06,20.0,20.0,19.0,1.0,5.0,CC11CM66,KJ668603.1.1220,CC11CM66SCRf689b409524c4135ba83ca3709f38f04,Klebsiella milletis,223378,3,-5.698970004336019,-5.698970004336019,-5.698970004336019,-5.698970004336019
4155,0.04765,0.025944,0.021056,0.291827,0.156575,0.000300615,0.00273781,0.0,0.00125684,0.0305876,6.97342529297e-06,5.217785644530001e-06,0.021056233057,0.0478049492195,8.12546386719e-06,3.0,5.0,1.0,3.0,11.0,CC11CM96,NR_102987.1,CC11CM96SCR484bb78a22744346949444412a4757c5,[Clostridium] clariflavum DSM 19732,720554,2000,-1.585946324969054,-1.585946324969054,-1.585946324969054,-1.585946324969054
4156,6e-06,1e-05,0.249521,0.277821,0.21667600000000006,0.0,0.0,0.25866100000000003,0.0687481,0.028722300000000006,5.8759460449199986e-06,9.99438476563e-06,7.537866210939999e-06,5.57038574219e-06,0.0184693116144,1.0,1.0,7.0,20.0,15.0,CC11CM61,CP001071.320473.321977,CC11CM61SCRd3aa9a997c6b425aa9cd43e03f75d4c2,Akkermansia muciniphila,239934,927,-4.958607314841775,-4.958607314841775,-4.958607314841775,-4.958607314841775
4157,9e-06,7.000000000000002e-06,8e-06,0.005167000000000001,0.093261,0.0,0.0,0.0,0.0181291,0.106934,8.71307373047e-06,6.899566650389999e-06,8.08114624023e-06,0.00516741627303,5.42806396484e-06,1.0,1.0,1.0,2.0,13.0,CC11CM64,NR_041541.1,CC11CM64SCRd16c27b002ab41329bf3a5ba967f6e8b,Prevotella pleuritidis,407975,1202,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
4158,0.058454,0.13404100000000002,0.08960800000000001,0.028571,0.27581100000000003,0.0276016,0.00651141,0.0322188,0.00379515,0.0191882,5.43271484375e-06,0.0126098282389,5.48305664062e-06,0.019213230896,5.348828125e-06,20.0,5.0,5.0,3.0,9.0,CC11CM92,AB626629.1.1489,CC11CM92SCRf2edc48218434ea8872e2c908dbe2cde,Bacteroides zoogleoformans,28119,48,-0.8727591008122674,-0.8727591008122674,-0.8727591008122674,-0.8727591008122674
4159,7.000000000000002e-06,6e-06,0.126795,0.186934,0.267457,0.0,0.0,0.08077310000000001,0.00282754,0.0702985,7.48822021484e-06,6.21966552734e-06,7.98579101562e-06,0.0251584423756,8.12546386719e-06,1.0,1.0,10.0,3.0,11.0,CC11CM97,NR_042007.1,CC11CM97SCR24b369db3e424a2286e295e90d1ae54f,Roseburia inulinivorans DSM 16841,622312,1639,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
4160,5e-06,7.000000000000002e-06,0.208849,0.150697,0.226843,0.0,0.0264515,0.017650400000000004,0.0378821,0.0,5.42457275391e-06,6.09692382812e-06,5.1205200195300015e-06,9.018188476560001e-06,0.226842767965,1.0,6.0,8.0,7.0,1.0,CC11CM37,NR_041446.1,CC11CM37SCRd32db4f037194cfabec25a0e452da480,Bacteroides barnesiae,376804,4661,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
4161,7.000000000000002e-06,0.177225,0.264144,0.200001,0.286924,0.0,0.0196955,0.0287605,0.0194888,0.0463672,7.1891479492199995e-06,0.053426137121,6.1964721679699995e-06,0.0203323113786,5.348828125e-06,1.0,3.0,3.0,3.0,13.0,CC11CM79,JPJD01000056.3683.5194,CC11CM79SCR044b442de2794c0088d084fc57841e47,Intestinimonas butyriciproducens,1297617,11,-0.7514725644567793,-0.7514725644567793,-0.7514725644567793,-0.7514725644567793
4162,0.127159,0.110501,0.07861,0.051603,0.234471,0.0,0.0,0.0,9.54169e-05,0.0,0.12715871796800002,0.110501083365,0.07860952575380001,0.0516032130541,0.234470540876,1.0,1.0,1.0,2.0,1.0,CC11CM8,AB510706.1.1480,CC11CM8SCR25d97627e2df41619ff4788bedbed49e,Bacteroides propionicifaciens,392838,5747,-0.9566298615163966,-0.9566298615163966,-0.9566298615163966,-0.9566298615163966
4163,8e-06,7.000000000000002e-06,0.206479,0.24303,0.088561,0.0,0.00728894,0.0149353,0.024553,0.0146627,7.95526123047e-06,7.241760253910001e-06,0.014125874264499997,5.9995239257800015e-06,5.03215332031e-06,1.0,3.0,7.0,14.0,5.0,CC11CM53,NR_119322.1,CC11CM53SCRa5b9995ab5274d438ee7661a5fd5a563,[Clostridium] paradoxum,29346,152,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
4164,9e-06,9e-06,5e-06,0.30204200000000003,0.292925,0.00013136,0.000101503,0.0,0.0271219,0.0557698,5.11361694336e-06,5.36422729492e-06,5.32557678223e-06,0.0311680085762,5.348828125e-06,3.0,3.0,1.0,4.0,6.0,CC11CM26,NR_074793.1,CC11CM26SCR34ecfc8d056f4bd0a0c5023ed8ccdb73,Oscillibacter valericigenes,351091,177,-5.0,-5.0,-5.0,-5.0
4165,6e-06,0.128897,0.117548,0.29485100000000003,0.26127100000000003,0.0,0.00622723,0.00777123,0.0479381,0.07849919999999999,6.37640380859e-06,9.12017822266e-06,0.00757581165233,5.9995239257800015e-06,5.03215332031e-06,1.0,4.0,3.0,15.0,9.0,CC11CM53,AB300988.1.1342,CC11CM53SCR077098f1c1a747a2b05367aec0c2fb1a,Megamonas funiformis,437897,32,-0.8897538211702769,-0.8897538211702769,-0.8897538211702769,-0.8897538211702769
4166,0.219657,0.194697,0.17586300000000002,0.252718,0.088439,0.051448900000000006,0.037879,0.010579600000000002,0.0501835,0.0340261,7.58146972656e-06,5.4676147460900005e-06,5.41519775391e-06,9.19143066406e-06,8.12546386719e-06,11.0,14.0,5.0,12.0,11.0,CC11CM84,CP007452.1791602.1793117,CC11CM84SCR3a4c2fd3e7814b62aced1d1d122da1e1,Eubacterium acidaminophilum,1286171,169,-0.7106385096685919,-0.7106385096685919,-0.7106385096685919,-0.7106385096685919
4167,8e-06,0.32805500000000004,0.254203,0.187593,0.105525,0.00131365,0.284314,0.013491899999999998,0.047913,0.00234549,7.562890625e-06,5.26102905273e-06,5.19213867188e-06,5.801342773440001e-06,5.03215332031e-06,3.0,20.0,3.0,7.0,4.0,CC11CM76,JF514887.1.1258,CC11CM76SCR0d30bd40004b476984cff94bae641a16,Catabacter hongkongensis,270498,19,-0.48405201477892035,-0.48405201477892035,-0.48405201477892035,-0.48405201477892035
4168,1e-05,0.012985,0.0065650000000000005,0.143331,0.066133,0.0,0.018640200000000003,0.0,0.0127036,0.0418592,9.889038085939999e-06,5.80427246094e-06,0.00656461550177,8.20593261719e-06,5.42806396484e-06,1.0,8.0,1.0,3.0,11.0,CC11CM58,AEUW02000001.1790757.1792297,CC11CM58SCReef01a8655e946f3abb0d2e79660b0de,Streptococcus macacae,764298,1772,-1.8865246014632628,-1.8865246014632628,-1.8865246014632628,-1.8865246014632628
4169,0.058454,0.13404100000000002,0.08960800000000001,0.028571,0.27581100000000003,0.0276016,0.00651141,0.0322188,0.00379515,0.0191882,5.43271484375e-06,0.0126098282389,5.48305664062e-06,0.019213230896,5.348828125e-06,20.0,5.0,5.0,3.0,9.0,CC11CM42,NR_113353.1,CC11CM42SCR56de329d44704a3292fc3daed1175afe,Bacteroides zoogleoformans,28119,5461,-0.8727591008122674,-0.8727591008122674,-0.8727591008122674,-0.8727591008122674
4170,0.19412,0.097577,0.17946700000000002,0.287096,0.215959,0.054320000000000014,0.00723254,0.0627813,0.012352600000000002,0.054546400000000016,8.621875e-06,0.007473980354329998,0.0548954182647,0.052536391774900014,0.0065805806459700005,8.0,3.0,3.0,4.0,11.0,CC11CM43,NR_113408.1,CC11CM43SCR999a4a5c59c14df096840a228bb72870,[Clostridium] propionicum,28446,313,-1.0106480876160997,-1.0106480876160997,-1.0106480876160997,-1.0106480876160997
4171,8e-06,7.000000000000002e-06,0.014621,0.240661,0.127692,0.0,0.0,0.0,0.0696165,0.0127759,7.58388671875e-06,6.65400390625e-06,0.014621339998700003,5.801342773440001e-06,5.03215332031e-06,1.0,1.0,1.0,7.0,7.0,CC11CM38,NR_024682.1,CC11CM38SCR4d27eb534c0945dfafce43e92a97ee42,[Eubacterium] budayi,83338,459,-5.096910013008056,-5.096910013008056,-5.096910013008056,-5.096910013008056
4172,0.033444,6e-06,8e-06,8e-06,0.105417,0.0,0.0,0.0,0.0,0.0175907,0.0334441269647,6.25022888184e-06,8.32544402363e-06,8.26641845703e-06,5.348828125e-06,1.0,1.0,1.0,1.0,5.0,CC11CM70,HQ457028.1.1424,CC11CM70SCR60b50f57d99643d586e600ce20c2899e,Faecalibacterium prausnitzii,853,4830,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
4173,5e-06,5e-06,0.05655,0.066633,0.238276,0.000379022,0.0,0.000829387,0.0229167,0.0,5.3782165527300004e-06,5.2487915039099995e-06,9.30771484375e-06,0.022068968409,0.238276054561,3.0,1.0,3.0,3.0,1.0,CC11CM5,AB490802.1.1477,CC11CM5SCR06f1c591d1f4406f9888368c20131b7d,Bacteroides fluxus,626930,990,-5.221848749616356,-5.221848749616356,-5.221848749616356,-5.221848749616356
4174,8e-06,0.112065,0.070325,0.078696,0.033437,0.034585500000000005,0.118302,0.08109119999999999,0.018700900000000003,0.0,5.645649999999999e-07,5.0864135742199995e-06,5.19482421875e-06,0.023239823692900004,0.0334366192322,20.0,20.0,18.0,3.0,1.0,CC11CM43,AY879306.1.1517,CC11CM43SCR5675206ff43040e088f58fe29ea4445f,Abiotrophia defectiva,46125,79,-0.9505261291722702,-0.9505261291722702,-0.9505261291722702,-0.9505261291722702
4175,8e-06,0.056387,0.177335,0.299563,0.285071,0.000127136,0.0,0.0,0.0250907,0.0669421,5.96129150391e-06,0.0563873060319,0.177334618214,6.52707519531e-06,5.348828125e-06,2.0,1.0,1.0,5.0,13.0,CC11CM31,GU086206.1.1483,CC11CM31SCR46386ec6f8be4d3186cfda245c145bb9,Flavonifractor plautii,292800,16,-1.2488133089294233,-1.2488133089294233,-1.2488133089294233,-1.2488133089294233
4176,8e-06,0.026209,0.112771,0.065302,0.099154,0.034626300000000006,0.033598,0.0142938,0.00266095,0.0142181,5.645649999999999e-07,6.00776367187e-06,0.028727742428700007,6.51046142578e-06,0.00011019252184899997,7.0,9.0,3.0,4.0,4.0,CC11CM35,AE017143.1604540.1606076,CC11CM35SCR0246b0d49081442abd450028deff15c8,Haemophilus ducreyi,233412,176,-1.5815329790533996,-1.5815329790533996,-1.5815329790533996,-1.5815329790533996
4177,0.141714,0.150463,0.097512,0.157631,0.26361100000000004,0.0579309,0.0780545,0.0276767,0.0,0.07764539999999999,5.645649999999999e-07,5.12719726562e-06,8.19885253906e-06,0.157631412454,5.348828125e-06,12.0,20.0,8.0,1.0,11.0,CC11CM72,AB698914.1.1392,CC11CM72SCR3f51e58ee27749e693f0f1c765bb3f37,Fusicatenibacter saccharivorans,1150298,53,-0.8225673968911734,-0.8225673968911734,-0.8225673968911734,-0.8225673968911734
4178,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754,0.0,0.0,0.0,0.0,0.0244579,6.89813232422e-06,0.0610376186637,0.0196336647819,0.0687130101008,5.348828125e-06,1.0,1.0,1.0,1.0,10.0,CC11CM87,NR_104846.1,CC11CM87SCR2f86af713f5441e69e1d879e73a14b41,Gemmiger formicilis,745368,685,-1.2143925900276091,-1.2143925900276091,-1.2143925900276091,-1.2143925900276091
4179,6e-06,6e-06,6e-06,8e-06,0.2597,0.0,0.0,0.0,0.0,0.0378006,5.53103637695e-06,6.25022888184e-06,6.02894592285e-06,8.26641845703e-06,5.348828125e-06,1.0,1.0,1.0,1.0,17.0,CC11CM17,AJ413954.1.1462,CC11CM17SCR58e0cc676c6848229905f80a5ad69276,Faecalibacterium prausnitzii,853,1176,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
4180,0.034814,0.223839,0.417536,0.252081,0.160378,0.011710600000000002,0.0137253,0.0868077,0.023295,0.0,0.0142024618164,0.0155013690115,5.0537109375e-06,9.07360839844e-06,0.16037750831800002,5.0,3.0,6.0,7.0,1.0,CC11CM19,AY547271.1.1466,CC11CM19SCR16ce0ec2c9134896be80e55773a834fb,Alistipes massiliensis,265312,1801,-0.6500623028522475,-0.6500623028522475,-0.6500623028522475,-0.6500623028522475
4181,6e-06,0.216243,0.192061,0.057908,0.114685,0.0,0.00329004,0.0,0.0190846,0.0511368,5.95779418945e-06,7.77346191406e-06,0.192060524006,6.52707519531e-06,5.03215332031e-06,1.0,5.0,1.0,7.0,11.0,CC11CM51,GU938836.1.1465,CC11CM51SCR256e0883571943539f670275961ecd04,Peptoniphilus coxii,755172,6,-0.6650559338194093,-0.6650559338194093,-0.6650559338194093,-0.6650559338194093
4182,7.000000000000002e-06,0.061038,0.019634,0.068713,0.168754,0.0,0.0,0.0,0.0,0.0244579,6.89813232422e-06,0.0610376186637,0.0196336647819,0.0687130101008,5.348828125e-06,1.0,1.0,1.0,1.0,10.0,CC11CM72,NR_104846.1,CC11CM72SCRf2f1238ab182498a8c8a1de4b6cc0db5,Gemmiger formicilis,745368,1355,-1.2143925900276091,-1.2143925900276091,-1.2143925900276091,-1.2143925900276091
4183,6e-06,9e-06,0.030754000000000007,0.260571,0.125476,0.0178472,0.0,0.0257064,0.0280244,0.0151227,5.80264282227e-06,9.10568237305e-06,7.62606201172e-06,0.00378246232315,5.42806396484e-06,3.0,1.0,3.0,5.0,7.0,CC11CM50,NR_114799.1,CC11CM50SCR09b6c2e226d247bf9e042fa7b1fbf6c2,[Clostridium] stercorarium,1510,408,-5.0,-5.0,-5.0,-5.0
4184,0.126222,0.098569,0.06902799999999999,0.119759,0.11741,0.000434854,0.0,0.021754,0.0474755,0.0509812,0.006439495283199999,0.0985687366839,7.62606201172e-06,5.9995239257800015e-06,8.12546386719e-06,3.0,1.0,4.0,9.0,11.0,CC11CM49,NR_126170.1,CC11CM49SCRb03639ea36254743ace22769db18fe71,[Clostridium] caenicola,659425,1075,-1.0062552434455376,-1.0062552434455376,-1.0062552434455376,-1.0062552434455376
4185,7.000000000000002e-06,6e-06,0.240063,0.304686,0.278679,0.0,0.0,0.0,0.0164516,0.0562798,6.73505859375e-06,6.310974121090001e-06,0.240063405419,0.034945871195099995,5.348828125e-06,1.0,1.0,1.0,3.0,11.0,CC11CM22,NR_025670.1,CC11CM22SCR52e295109a3449d584cadcf29043536d,Pseudoflavonifractor capillosus ATCC 29799,411467,13,-5.154901959985743,-5.154901959985743,-5.154901959985743,-5.154901959985743
4186,0.202619,0.21652800000000005,0.242037,0.091285,0.079739,0.0439133,0.10437,0.0,0.034837400000000004,0.0808816,8.04757080078e-06,0.00424098685992,0.242036984733,6.52707519531e-06,5.348828125e-06,7.0,7.0,1.0,3.0,11.0,CC11CM16,NR_117566.1,CC11CM16SCRd0017f16f8f74cc78db8a9b6337e42ed,Peptoniphilus indolicus ATCC 29427,997350,5,-0.6644839298116028,-0.6644839298116028,-0.6644839298116028,-0.6644839298116028
